z    t    r    zmid    tmid    rmid    ly    errly
2    4    1    -7.575    1.8849555921538759    4.574999999999999    2.2776930147311663    0.04909059396255017
2    5    1    -7.575    2.3038346126325147    4.574999999999999    2.1788646416851742    0.053612759146415265
2    6    1    -7.575    2.722713633111154    4.574999999999999    2.038418006678937    0.1017684133742013
2    7    1    -7.575    3.141592653589793    4.574999999999999    2.213485083963958    0.03630268290951921
2    8    1    -7.575    3.560471674068432    4.574999999999999    2.145029380076736    0.03510081215248803
2    9    1    -7.575    3.979350694547071    4.574999999999999    2.1290217945942427    0.05537235010161143
2    10    1    -7.575    4.39822971502571    4.574999999999999    2.216284474163412    0.04613919508506518
2    11    1    -7.575    4.817108735504349    4.574999999999999    2.2312646327344514    0.037939684040951854
2    12    1    -7.575    5.235987755982988    4.574999999999999    2.1763906185849597    0.033429977576189894
2    13    1    -7.575    5.654866776461628    4.574999999999999    2.243950457484225    0.04217926737995745
2    14    1    -7.575    6.073745796940266    4.574999999999999    2.163002337020101    0.03999828011955796
2    0    2    -7.575    0.15707963267948966    7.625    2.1794910788171475    0.04128223033521307
2    1    2    -7.575    0.47123889803846897    7.625    2.1316323017990997    0.03481073570573757
2    2    2    -7.575    0.7853981633974483    7.625    2.1431617958189078    0.05626865596375865
2    3    2    -7.575    1.0995574287564276    7.625    2.146166356144648    0.03927625872493498
2    4    2    -7.575    1.413716694115407    7.625    2.14729306843104    0.04387090036648679
2    5    2    -7.575    1.7278759594743862    7.625    2.186979096840849    0.03745677641177891
2    6    2    -7.575    2.0420352248333655    7.625    2.0987659898610986    0.027771327903667323
2    7    2    -7.575    2.356194490192345    7.625    2.1657423988177595    0.03786768390529241
2    8    2    -7.575    2.670353755551324    7.625    2.1417056726550436    0.05639504681351284
2    9    2    -7.575    2.9845130209103035    7.625    2.1689127513381163    0.03360550261567055
2    10    2    -7.575    3.2986722862692828    7.625    2.156382842638593    0.03018315760253565
2    11    2    -7.575    3.612831551628262    7.625    2.1869191375088053    0.03615991665143388
2    12    2    -7.575    3.9269908169872414    7.625    2.122483336352716    0.0415509736817853
2    13    2    -7.575    4.241150082346221    7.625    2.1748749388800617    0.037062161775981824
2    14    2    -7.575    4.5553093477052    7.625    1.9656316216109588    0.06139667977301697
2    15    2    -7.575    4.869468613064179    7.625    2.209299807416606    0.0389571649306541
2    16    2    -7.575    5.183627878423159    7.625    2.2012084252529784    0.02857249034554053
2    17    2    -7.575    5.497787143782138    7.625    2.1300640424959596    0.03390418524597847
2    18    2    -7.575    5.811946409141117    7.625    2.152249199703849    0.034488767237163556
2    19    2    -7.575    6.126105674500097    7.625    2.093047164034841    0.03612991613938174
2    0    3    -7.575    0.07853981633974483    10.675    2.05089322641669    0.04146988206634999
2    1    3    -7.575    0.23561944901923448    10.675    2.150327109438471    0.059863517597994534
2    2    3    -7.575    0.39269908169872414    10.675    1.997812910776725    0.059450799310774634
2    3    3    -7.575    0.5497787143782138    10.675    2.1714829032324663    0.045860293423127266
2    4    3    -7.575    0.7068583470577035    10.675    2.117974538860788    0.05011440285833453
2    5    3    -7.575    0.8639379797371931    10.675    2.0580945557501593    0.04994944921466861
2    6    3    -7.575    1.0210176124166828    10.675    2.0846793776477477    0.057533599286055746
2    7    3    -7.575    1.1780972450961724    10.675    2.1446977598791475    0.05584807542995753
2    8    3    -7.575    1.335176877775662    10.675    2.1139355275526537    0.033724404631810936
2    9    3    -7.575    1.4922565104551517    10.675    2.020699533594205    0.04752810998301999
